Name,Description,final_model_importance,mean_outer_fold_importance,outer_folds_used
ENSG00000149633.11,KIAA1755,0.0,0.0,0
ENSG00000198959.11,TGM2,0.0,0.0,0
ENSG00000101413.11,RPRD1B,0.0,0.0,0
ENSG00000101407.12,TTI1,0.0,0.0,0
ENSG00000132792.18,CTNNBL1,0.0,0.0,0
ENSG00000053438.8,NNAT,0.0,0.0,0
ENSG00000166619.12,BLCAP,0.0,0.0,0
ENSG00000101445.9,PPP1R16B,0.0,0.0,0
ENSG00000101447.14,FAM83D,0.0,0.0,0
ENSG00000101452.14,DHX35,0.0,0.0,0
ENSG00000223864.1,NPM1P19,0.0,0.0,0
ENSG00000124191.17,TOX2,0.0,0.0,0
ENSG00000101057.15,MYBL2,0.0,0.0,0
ENSG00000101052.12,IFT52,0.0,0.0,0
ENSG00000101049.14,SGK2,0.0,0.0,0
ENSG00000185513.14,L3MBTL1,0.0,0.0,0
ENSG00000124193.14,SRSF6,0.0,0.0,0
ENSG00000196090.12,PTPRT,0.0,0.0,0
ENSG00000232493.2,RPL12P11,0.0,0.0,0
ENSG00000124177.14,CHD6,0.0,0.0,0
ENSG00000132793.11,LPIN3,0.0,0.0,0
ENSG00000174306.21,ZHX3,0.0,0.0,0
ENSG00000124181.14,PLCG1,0.0,0.0,0
ENSG00000226648.1,PLCG1-AS1,0.0,0.0,0
ENSG00000198900.5,TOP1,0.0,0.0,0
ENSG00000204103.3,MAFB,0.0,0.00020395064,1
ENSG00000197122.11,SRC,0.0,0.0,0
ENSG00000101363.12,MANBAL,0.0,0.0,0
ENSG00000118705.16,RPN2,0.0,0.0,0
ENSG00000219608.3,HIGD1AP16,0.0,0.0,0
ENSG00000131051.22,RBM39,0.0,0.0,0
ENSG00000125995.15,ROMO1,0.0,0.0,0
ENSG00000244005.12,NFS1,0.0,0.0,0
ENSG00000244462.7,RBM12,0.0,0.0,0
ENSG00000214078.12,CPNE1,0.0,0.0,0
ENSG00000061656.9,SPAG4,0.0,0.0,0
ENSG00000227401.1,RPL37P1,0.0,9.5728996e-05,1
ENSG00000088340.15,FER1L4,0.0,0.0,0
ENSG00000125991.19,ERGIC3,0.0,0.0,0
ENSG00000230155.6,RP3-477O4.14,0.0,0.0,0
ENSG00000126001.15,CEP250,0.0,0.0,0
ENSG00000101019.21,UQCC1,0.0,0.0,0
ENSG00000242372.6,EIF6,0.0,0.0,0
ENSG00000279253.1,RP4-614O4.13,0.0,0.0,0
ENSG00000125966.9,MMP24,0.0,0.0,0
ENSG00000025293.16,PHF20,0.0,0.00019560051,1
ENSG00000171222.10,SCAND1,0.0,0.0,0
ENSG00000101353.14,MROH8,0.0,0.0006808251,1
ENSG00000260032.1,NORAD,0.0,0.0,0
ENSG00000226144.2,RPS27AP3,0.0,0.0,0
ENSG00000080839.11,RBL1,0.0,0.0,0
ENSG00000101347.8,SAMHD1,0.0,0.0,0
ENSG00000101342.9,TLDC2,0.0,0.0,0
ENSG00000149639.14,SOGA1,0.0,0.0,0
ENSG00000149636.15,DSN1,0.0,0.0,0
ENSG00000101079.20,NDRG3,0.0,0.0,0
ENSG00000227688.2,HNRNPA3P2,0.0,0.0,0
ENSG00000101084.17,C20orf24,0.0,0.0,0
ENSG00000118707.9,TGIF2,0.0,7.164241e-05,1
ENSG00000101335.9,MYL9,0.0,0.0,0
ENSG00000232907.7,DLGAP4-AS1,0.0,0.0,0
ENSG00000080845.17,DLGAP4,0.0,0.0,0
ENSG00000131043.11,AAR2,0.0,0.0,0
ENSG00000088367.21,EPB41L1,0.0,0.0,0
ENSG00000100994.11,PYGB,0.0,0.0,0
ENSG00000154930.14,ACSS1,0.0,0.0,0
ENSG00000132823.10,OSER1,0.0,0.0,0
ENSG00000125901.5,MRPS26,0.0,0.0,0
ENSG00000088836.12,SLC4A11,0.0,0.0,0
ENSG00000125877.12,ITPA,0.0,0.0,0
ENSG00000198171.12,DDRGK1,0.0,0.0,0
ENSG00000088899.14,LZTS3,0.0,0.00025155713,1
ENSG00000215251.3,FASTKD5,0.0,0.0,0
ENSG00000185019.16,UBOX5,0.0,0.0,0
ENSG00000101405.3,OXT,0.0,0.0,0
ENSG00000125787.11,GNRH2,0.0,0.0,0
ENSG00000212498.1,SNORD86,0.0,0.0,0
ENSG00000132670.20,PTPRA,0.0,0.0,0
ENSG00000215305.9,VPS16,0.0,0.0,0
ENSG00000132635.16,PCED1A,0.0,0.0,0
ENSG00000088882.7,CPXM1,0.0,0.0,0
ENSG00000088881.20,EBF4,0.0,0.0,0
ENSG00000101365.20,IDH3B,0.0,0.0,0
ENSG00000226572.1,SNORD57,0.0,0.0,0
ENSG00000088854.12,C20orf194,0.0,0.0,0
ENSG00000226632.1,UBE2V1P1,0.0,0.0,0
ENSG00000088812.17,ATRN,0.0,0.0,0
ENSG00000230568.1,SF3A3P1,0.0,0.00050221325,1
ENSG00000089063.14,TMEM230,0.0,0.0,0
ENSG00000089057.14,SLC23A2,0.0,0.0,0
ENSG00000101265.15,RASSF2,0.0,0.0,0
ENSG00000088826.17,SMOX,0.0,0.0,0
ENSG00000226608.3,FTLP3,0.0,0.0,0
ENSG00000101236.16,RNF24,0.0,0.0,0
ENSG00000125779.21,PANK2,0.0,0.0,0
ENSG00000088888.17,MAVS,0.0,0.0,0
ENSG00000125843.10,AP5S1,0.0,0.0,0
ENSG00000101224.17,CDC25B,0.0,0.0,0
ENSG00000125817.7,CENPB,0.0,0.0,0
ENSG00000101220.17,C20orf27,0.0,0.0,0
ENSG00000132622.10,HSPA12B,0.0,0.0,0
ENSG00000088827.12,SIGLEC1,0.0,0.0,0
ENSG00000149451.17,ADAM33,0.0,0.0,0
ENSG00000229686.1,SNORD56,0.0,0.0,0
ENSG00000271798.1,SNORA51,0.0,0.0,0
ENSG00000101474.11,APMAP,0.0,0.0,0
ENSG00000196476.11,C20orf96,0.0,0.0,0
ENSG00000101266.17,CSNK2A1,0.0,0.0,0
ENSG00000125875.13,TBC1D20,0.0,0.0,0
ENSG00000125826.20,RBCK1,0.0,0.0,0
ENSG00000101255.10,TRIB3,0.0,0.0,0
ENSG00000125841.12,NRSN2,0.0,0.0006928589,1
ENSG00000177732.8,SOX12,0.0,0.0,0
ENSG00000247315.3,ZCCHC3,0.0,0.0,0
ENSG00000099326.8,MZF1,0.0,0.0,0
ENSG00000221116.1,SNORD110,0.0,0.0,0
ENSG00000267858.5,MZF1-AS1,0.0,0.00072934706,1
ENSG00000130725.7,UBE2M,0.0,0.00023562946,1
ENSG00000130724.8,CHMP2A,0.0,0.0,0
ENSG00000130726.11,TRIM28,0.0,0.0,0
ENSG00000119574.12,ZBTB45,0.0,0.0,0
ENSG00000273901.1,CTD-2619J13.27,0.0,0.0,0
ENSG00000083807.9,SLC27A5,0.0,0.0,0
ENSG00000271303.1,SRXN1,0.0,0.0,0
ENSG00000101276.14,SLC52A3,0.0,0.0,0
ENSG00000125898.12,FAM110A,0.0,0.0,0
ENSG00000101278.6,RPS10P5,0.0,0.0,0
ENSG00000101361.16,NOP56,0.0,0.0,0
ENSG00000088876.11,ZNF343,0.0,0.0,0
ENSG00000125835.18,SNRPB,0.0,0.0,0
ENSG00000125780.11,TGM3,0.0,0.0,0
ENSG00000125834.12,STK35,0.0,0.0,0
ENSG00000198053.11,SIRPA,0.0,0.0,0
ENSG00000089012.14,SIRPG,0.0,0.0,0
ENSG00000101307.15,SIRPB1,0.0,0.0,0
ENSG00000196209.12,SIRPB2,0.0,0.0,0
ENSG00000088833.17,NSFL1C,0.0,0.0,0
ENSG00000088832.16,FKBP1A,0.0,0.0,0
ENSG00000125775.14,SDCBP2,0.0,0.0,0
ENSG00000101298.13,SNPH,0.0,0.0,0
ENSG00000125895.5,TMEM74B,0.0,0.0,0
ENSG00000125818.17,PSMF1,0.0,0.0,0
ENSG00000132646.10,PCNA,0.0,0.0,0
ENSG00000101290.13,CDS2,0.0,0.0,0
ENSG00000225022.1,UBE2D3P1,0.0,0.0,0
ENSG00000101310.14,SEC23B,0.0,0.0,0
ENSG00000089101.17,CFAP61,0.0,0.0,0
ENSG00000101343.14,CRNKL1,0.0,0.0,0
ENSG00000173418.11,NAA20,0.0,0.0,0
ENSG00000236992.2,RPL12P12,0.0,0.0,0
ENSG00000185052.11,SLC24A3,0.0,0.0,0
ENSG00000125821.11,DTD1,0.0,0.0,0
ENSG00000232388.4,LINC00493,0.0,0.0,0
ENSG00000214612.3,RPS19P1,0.0,0.0,0
ENSG00000125772.12,GPCPD1,0.0,0.0,0
ENSG00000089050.15,RBBP9,0.0,0.0,0
ENSG00000225419.1,RPL21P3,0.0,0.0,0
ENSG00000132664.11,POLR3F,0.0,0.0,0
ENSG00000089091.16,DZANK1,0.0,0.0,0
ENSG00000125846.15,ZNF133,0.0,0.0,0
ENSG00000149474.13,KAT14,0.0,0.0,0
ENSG00000232838.3,PET117,0.0,0.0,0
ENSG00000188559.13,RALGAPA2,0.0,0.0,0
ENSG00000213384.2,EIF4E2P1,0.0,0.0,0
ENSG00000088970.15,KIZ,0.0,0.0,0
ENSG00000214535.3,RPS15AP1,0.0,0.0,0
ENSG00000077984.5,CST7,0.0,0.0,0
ENSG00000149435.12,GGTLC1,0.0,0.0,0
ENSG00000236168.1,RP5-831C21.1,0.0,0.0,0
ENSG00000170369.3,CST2,0.0,0.0,0
ENSG00000170373.8,CST1,0.0,0.0,0
ENSG00000101441.4,CST4,0.0,0.0,0
ENSG00000101439.8,CST3,0.0,0.0,0
ENSG00000125814.17,NAPB,0.0,0.0,0
ENSG00000125812.15,GZF1,0.0,0.0,0
ENSG00000132661.3,NXT1,0.0,0.0,0
ENSG00000125810.9,CD93,0.0,0.0,0
ENSG00000178726.6,THBD,0.0,0.0,0
ENSG00000125798.14,FOXA2,0.0,0.0,0
ENSG00000088930.7,XRN2,0.0,0.0,0
ENSG00000275457.1,RP1-198K11.5,0.0,0.0,0
ENSG00000218902.3,PTMAP3,0.0,0.0,0
ENSG00000125871.13,MGME1,0.0,0.0,0
ENSG00000212232.1,SNORD17,0.0,0.0,0
ENSG00000149346.14,SLX4IP,0.0,0.0,0
ENSG00000132623.15,ANKEF1,0.0,0.0,0
ENSG00000125869.9,LAMP5,0.0,0.0003407173,2
ENSG00000101333.16,PLCB4,0.0,0.0,0
ENSG00000182621.17,PLCB1,0.0,0.0,0
ENSG00000125827.8,TMX4,0.0,0.0,0
ENSG00000101323.4,HAO1,0.0,0.0,0
ENSG00000215586.2,RP5-836E8.1,0.0,0.0,0
ENSG00000125845.6,BMP2,0.0,0.0,0
ENSG00000101311.15,FERMT1,0.0,0.0,0
ENSG00000125872.7,LRRN4,0.0,0.0,0
ENSG00000088766.11,CRLS1,0.0,8.977645e-05,1
ENSG00000125885.13,MCM8,0.0,0.0,0
ENSG00000089195.14,TRMT6,0.0,0.0,0
ENSG00000089199.9,CHGB,0.0,6.104879e-05,1
ENSG00000233578.1,EIF4EP1,0.0,0.0,0
ENSG00000125863.18,MKKS,0.0,0.0,0
ENSG00000235036.4,RP5-1099D15.1,0.0,0.0,0
ENSG00000125850.10,OVOL2,0.0,0.0,0
ENSG00000101384.11,JAG1,0.0,0.0,0
ENSG00000089006.16,SNX5,0.0,0.0,0
ENSG00000125868.15,DSTN,0.0,0.0,0
ENSG00000232333.1,RPS27AP2,0.0,0.0,0
ENSG00000125864.13,BFSP1,0.0,0.0,0
ENSG00000125851.9,PCSK2,0.0,0.0,0
ENSG00000089177.18,KIF16B,0.0,0.0,0
ENSG00000125848.9,FLRT3,0.0,0.0,0
ENSG00000172264.16,MACROD2,0.0,0.0,0
ENSG00000089048.14,ESF1,0.0,0.0,0
ENSG00000236811.1,GAPDHP2,0.0,0.0,0
ENSG00000089123.15,TASP1,0.0,0.0,0
ENSG00000101230.5,ISM1,0.0,0.0,0
ENSG00000172296.12,SPTLC3,0.0,0.0,0
ENSG00000236526.1,RP4-742J24.2,0.0,0.0,0
ENSG00000132640.14,BTBD3,0.0,0.0,0
ENSG00000149596.6,JPH2,0.0,0.0,0
ENSG00000124194.16,GDAP1L1,0.0,0.0,0
ENSG00000183486.12,MX2,0.0,0.00020470544,2
ENSG00000188992.11,LIPI,0.0,0.0,0
ENSG00000154639.18,CXADR,0.0,0.0,0
ENSG00000155313.15,USP25,0.0,0.0,0
ENSG00000279390.1,AF127577.13,0.0,0.0,0
ENSG00000180530.10,NRIP1,0.0,0.0,0
ENSG00000155307.17,SAMSN1,0.0,0.0,0
ENSG00000155304.5,HSPA13,0.0,0.0,0
ENSG00000185272.13,RBM11,0.0,0.0,0
ENSG00000249493.1,ANKRD20A18P,0.0,0.0,0
ENSG00000280800.1,CH507-513H4.6,0.0,0.0,0
ENSG00000203616.2,RHOT1P2,0.0,0.0,0
ENSG00000215559.8,ANKRD20A11P,0.0,0.0,0
ENSG00000187172.15,BAGE2,0.0,0.0,0
ENSG00000275945.1,EIF3FP1,0.0,0.0,0
ENSG00000279208.1,bP-21264C1.1,0.0,0.0,0
ENSG00000188681.11,TEKT4P2,0.0,0.0,0
ENSG00000278931.1,bP-2189O9.2,0.0,0.0,0
ENSG00000232260.2,BTF3L4P1,0.0,0.0,0
ENSG00000154640.14,BTG3,0.0,0.0,0
ENSG00000154642.10,C21orf91,0.0,0.0,0
ENSG00000154645.13,CHODL,0.0,0.0,0
ENSG00000156253.6,RWDD2B,0.0,0.0,0
ENSG00000198862.13,LTN1,0.0,0.0,0
ENSG00000156239.11,N6AMT1,0.0,0.0,0
ENSG00000154736.5,ADAMTS5,0.0,0.0027655787,1
ENSG00000154734.14,ADAMTS1,0.0,0.0,0
ENSG00000166265.11,CYYR1,0.0,0.0,0
ENSG00000142192.20,APP,0.0,0.0,0
ENSG00000154727.10,GABPA,0.0,0.0,0
ENSG00000154723.12,ATP5J,0.0,0.0,0
ENSG00000154721.14,JAM2,0.0,0.0,0
ENSG00000154719.13,MRPL39,0.0,0.0,0
ENSG00000213885.3,RPL13AP7,0.0,0.0039974917,3
ENSG00000154654.14,NCAM2,0.0,0.0,0
ENSG00000198618.5,PPIAP22,0.0,0.0,0
ENSG00000154646.8,TMPRSS15,0.0,0.00034744682,1
ENSG00000281383.1,CH507-513H4.5,0.0,0.0,0
ENSG00000275464.4,CH507-9B2.5,0.0,0.0,0
ENSG00000060491.16,OGFR,0.0,0.0,0
ENSG00000101210.10,EEF1A2,0.0,0.0,0
ENSG00000243509.4,TNFRSF6B,0.0,0.0,0
ENSG00000258366.7,RTEL1,0.0,0.0,0
ENSG00000197457.9,STMN3,0.0,0.00016086544,1
ENSG00000101216.10,GMEB2,0.0,0.0,0
ENSG00000130589.16,HELZ2,0.0,0.0,0
ENSG00000101213.6,PTK6,0.0,0.0,0
ENSG00000125534.9,PPDPF,0.0,0.0,0
ENSG00000101199.12,ARFGAP1,0.0,0.0,0
ENSG00000280071.3,CH507-9B2.3,0.0,0.0,0
ENSG00000101197.12,BIRC7,0.0,0.0,0
ENSG00000149658.17,YTHDF1,0.0,0.0,0
ENSG00000101194.17,SLC17A9,0.0,0.0,0
ENSG00000101193.7,GID8,0.0,0.0,0
ENSG00000101191.16,DIDO1,0.0,0.0,0
ENSG00000233838.5,DPH3P1,0.0,0.0,0
ENSG00000101190.12,TCFL5,0.0,0.0,0
ENSG00000101246.19,ARFRP1,0.0,0.0,0
ENSG00000197114.11,ZGPAT,0.0,0.0,0
ENSG00000203896.9,LIME1,0.0,0.0,0
ENSG00000125520.13,SLC2A4RG,0.0,0.0,0
ENSG00000203880.11,PCMTD2,0.0,0.0,0
ENSG00000196132.11,MYT1,0.0,0.0,0
ENSG00000125510.15,OPRL1,0.0,0.0,0
ENSG00000171700.13,RGS19,0.0,0.00014747478,1
ENSG00000171703.16,TCEA2,0.0,0.0,0
ENSG00000203883.6,SOX18,0.0,0.0,0
ENSG00000101161.7,PRPF6,0.0,0.0,0
ENSG00000130590.13,SAMD10,0.0,0.0,0
ENSG00000196700.8,ZNF512B,0.0,0.0,0
ENSG00000207554.1,MIR647,0.0,0.0,0
ENSG00000198276.15,UCKL1,0.0,0.0,0
ENSG00000101150.17,TPD52L2,0.0,0.0,0
ENSG00000183260.7,ABHD16B,0.0,0.0,0
ENSG00000268858.2,RP4-591C20.9,0.0,0.0,0
ENSG00000130584.10,ZBTB46,0.0,0.0,0
ENSG00000273254.1,RP1-100J12.1,0.0,0.0,0
ENSG00000156256.14,USP16,0.0,0.0,0
ENSG00000156261.12,CCT8,0.0,0.0,0
ENSG00000159231.5,CBR3,0.0,0.0,0
ENSG00000159263.15,SIM2,0.0,0.0,0
ENSG00000223741.1,PSMD4P1,0.0,0.0,0
ENSG00000159261.10,CLDN14,0.0,0.0,0
ENSG00000159259.7,CHAF1B,0.0,0.0,0
ENSG00000159256.12,MORC3,0.0,0.0,0
ENSG00000228149.1,RPL3P1,0.0,0.0,0
ENSG00000142197.12,DOPEY2,0.0,0.0,0
ENSG00000214889.3,RPS9P1,0.0,0.0,0
ENSG00000156265.15,MAP3K7CL,0.0,0.0,0
ENSG00000236830.6,CBR3-AS1,0.0,0.0,0
ENSG00000226054.2,MEMO1P1,0.0,0.0,0
ENSG00000159228.12,CBR1,0.0,0.0,0
ENSG00000230212.6,AP000688.14,0.0,0.0,0
ENSG00000189089.5,RIMKLBP1,0.0,0.0,0
ENSG00000185917.13,SETD4,0.0,0.0,0
ENSG00000214914.3,RPL23AP3,0.0,0.0025753358,2
ENSG00000159267.14,HLCS,0.0,0.0,0
ENSG00000185808.13,PIGP,0.0,0.0,0
ENSG00000182670.13,TTC3,0.0,0.0,0
ENSG00000228677.1,TTC3-AS1,0.0,0.0006383579,1
ENSG00000280109.1,PLAC4,0.0,0.0,0
ENSG00000182240.15,BACE2,0.0,0.0,0
ENSG00000183036.10,PCP4,0.0,0.0,0
ENSG00000157578.13,LCA5L,0.0,0.0,0
ENSG00000182093.14,WRB,0.0,0.0,0
ENSG00000205581.10,HMGN1,0.0,0.0,0
ENSG00000255568.3,BRWD1-AS2,0.0,0.0,0
ENSG00000185658.13,BRWD1,0.0,0.0,0
ENSG00000183527.11,PSMG1,0.0,0.0013525818,1
ENSG00000157557.11,ETS2,0.0,0.0,0
ENSG00000157554.18,ERG,0.0,0.0,0
ENSG00000231123.1,SPATA20P1,0.0,0.00049465406,2
ENSG00000157551.17,KCNJ15,0.0,0.0,0
ENSG00000157540.19,DYRK1A,0.0,0.0,0
ENSG00000157538.13,DSCR3,0.0,0.0,0
ENSG00000159212.12,CLIC6,0.0,0.0,0
ENSG00000159200.17,RCAN1,0.0,0.00026518543,1
ENSG00000225555.1,AP000320.6,0.0,0.0,0
ENSG00000159082.17,SYNJ1,0.0,0.0,0
ENSG00000242220.6,TCP10L,0.0,0.0,0
ENSG00000229007.1,EXOSC3P1,0.0,0.0,0
ENSG00000166979.12,EVA1C,0.0,0.0,0
ENSG00000200792.1,SNORA80A,0.0,0.0,0
ENSG00000142207.6,URB1,0.0,0.0,0
ENSG00000232623.1,AP000266.7,0.0,0.0,0
ENSG00000170262.12,MRAP,0.0,0.0,0
ENSG00000159055.3,MIS18A,0.0,0.0,0
ENSG00000142149.8,HUNK,0.0,0.0,0
ENSG00000273271.1,AP000254.8,0.0,0.0,0
ENSG00000142168.14,SOD1,0.0,0.0,0
ENSG00000156299.13,TIAM1,0.0,0.0,0
ENSG00000171189.17,GRIK1,0.0,0.0,0
ENSG00000248476.1,BACH1-IT1,0.0,0.0,0
ENSG00000156273.15,BACH1,0.0,0.0,0
ENSG00000159079.18,C21orf59,0.0,0.0,0
ENSG00000238197.5,PAXBP1-AS1,0.0,0.0,0
ENSG00000159197.3,KCNE2,0.0,0.0,0
ENSG00000159086.14,PAXBP1,0.0,0.0,0
ENSG00000198743.6,SLC5A3,0.0,0.0,0
ENSG00000243927.5,MRPS6,0.0,0.0,0
ENSG00000241837.6,ATP5O,0.0,0.0,0
ENSG00000205726.14,ITSN1,0.0,0.0,0
ENSG00000205758.11,CRYZL1,0.0,0.0,0
ENSG00000159147.17,DONSON,0.0,0.0,0
ENSG00000159140.19,SON,0.0,0.0,0
ENSG00000159131.16,GART,0.0,0.0005374469,1
ENSG00000177692.11,DNAJC28,0.0,0.0,0
ENSG00000142188.16,TMEM50B,0.0,0.0,0
ENSG00000159128.14,IFNGR2,0.0,0.0,0
ENSG00000142166.12,IFNAR1,0.0,0.00022485774,1
ENSG00000243646.9,IL10RB,0.0,0.0,0
ENSG00000159110.19,IFNAR2,0.0,0.0,0
ENSG00000205929.10,C21orf62,0.0,0.0,0
ENSG00000092758.15,COL9A3,0.0,0.0,0
ENSG00000101189.6,MRGBP,0.0,0.0,0
ENSG00000197296.5,FITM2,0.0,0.0,0
ENSG00000197496.5,SLC2A10,0.0,0.0,0
ENSG00000124126.13,PREX1,0.0,0.0,0
ENSG00000255438.2,CTD-2653D5.1,0.0,0.0,0
ENSG00000196562.14,SULF2,0.0,0.0,0
ENSG00000124151.18,NCOA3,0.0,0.00054846227,1
ENSG00000267882.2,RP4-569M23.5,0.0,0.0,0
ENSG00000101040.19,ZMYND8,0.0,0.0,0
ENSG00000064655.18,EYA2,0.0,0.0,0
ENSG00000172315.5,TP53RK,0.0,0.0,0
ENSG00000100979.14,PLTP,0.0,0.0,0
ENSG00000198185.11,ZNF334,0.0,0.0,0
ENSG00000062598.17,ELMO2,0.0,0.0,0
ENSG00000080189.14,SLC35C2,0.0,0.0,0
ENSG00000101017.13,CD40,0.0,0.0,0
ENSG00000124160.11,NCOA5,0.0,0.0,0
ENSG00000204044.6,RP11-465L10.10,0.0,0.0,0
ENSG00000100985.7,MMP9,0.0,0.0,0
ENSG00000124198.8,ARFGEF2,0.0,0.0001035084,1
ENSG00000124207.16,CSE1L,0.0,0.0,0
ENSG00000124214.19,STAU1,0.0,0.0,0
ENSG00000226284.1,ARPC3P1,0.0,0.0,0
ENSG00000240849.10,TMEM189,0.0,0.0,0
ENSG00000244687.11,UBE2V1,0.0,0.0,0
ENSG00000124216.3,SNAI1,0.0,0.0,0
ENSG00000229222.1,KRT18P4,0.0,0.0,0
ENSG00000124226.10,RNF114,0.0,0.0,0
ENSG00000158480.10,SPATA2,0.0,0.0,0
ENSG00000237788.1,RP5-1041C10.3,0.0,0.0,0
ENSG00000197818.11,SLC9A8,0.0,0.0,0
ENSG00000231878.1,SNRPFP1,0.0,0.0,0
ENSG00000158470.5,B4GALT5,0.0,0.0,0
ENSG00000124212.5,PTGIS,0.0,0.0,0
ENSG00000222365.1,SNORD12B,0.0,0.0,0
ENSG00000209042.1,SNORD12C,0.0,0.0,0
ENSG00000177410.12,ZFAS1,0.0,0.0,0
ENSG00000124228.14,DDX27,0.0,0.001256317,1
ENSG00000198026.7,ZNF335,0.0,0.0,0
ENSG00000271984.1,RP3-337O18.9,0.0,0.0,0
ENSG00000232803.1,SLCO4A1-AS1,0.0,0.0,0
ENSG00000101104.12,PABPC1L,0.0,0.0,0
ENSG00000124157.6,SEMG2,0.0,0.0,0
ENSG00000124233.11,SEMG1,0.0,0.0,0
ENSG00000124102.4,PI3,0.0,0.0,0
ENSG00000168703.5,WFDC12,0.0,0.0,0
ENSG00000175121.11,WFDC5,0.0,0.0,0
ENSG00000101109.11,STK4,0.0,0.0,0
ENSG00000025772.7,TOMM34,0.0,0.0,0
ENSG00000166913.12,YWHAB,0.0,4.153873e-05,1
ENSG00000064601.16,CTSA,0.0,0.0,0
ENSG00000064205.10,WISP2,0.0,0.0,0
ENSG00000196839.12,ADA,0.0,0.0,0
ENSG00000168734.13,PKIG,0.0,0.0,0
ENSG00000132824.13,SERINC3,0.0,0.0,0
ENSG00000124120.10,TTPAL,0.0,0.0,0
ENSG00000226243.1,RPL37AP1,0.0,0.0,0
ENSG00000101076.16,HNF4A,0.0,0.0,0
ENSG00000124107.5,SLPI,0.0,0.0,0
ENSG00000124145.6,SDC4,0.0,0.0,0
ENSG00000204070.9,SYS1,0.0,0.0,0
ENSG00000124251.10,TP53TG5,0.0,0.0,0
ENSG00000124257.6,NEURL2,0.0,0.0,0
ENSG00000149634.4,SPATA25,0.0,0.0,0
ENSG00000132801.6,ZSWIM3,0.0,0.0,0
ENSG00000101473.16,ACOT8,0.0,0.0,0
ENSG00000124104.18,SNX21,0.0,0.0,0
ENSG00000175063.16,UBE2C,0.0,0.0,0
ENSG00000101457.12,DNTTIP1,0.0,0.0,0
ENSG00000124116.18,WFDC3,0.0,0.0,0
ENSG00000226188.2,HNRNPA1P3,0.0,0.0,0
ENSG00000149651.3,SPINT4,0.0,0.0,0
ENSG00000168634.4,WFDC13,0.0,0.0,0
ENSG00000182931.9,WFDC10B,0.0,0.0,0
ENSG00000101443.17,WFDC2,0.0,0.0,0
ENSG00000124155.17,PIGT,0.0,0.0,0
ENSG00000244274.7,DBNDD2,0.0,0.0,0
ENSG00000277449.1,CEBPB-AS1,0.0,0.0,0
ENSG00000172216.5,CEBPB,0.0,0.0,0
ENSG00000224397.5,SMIM25,0.0,0.0,0
ENSG00000235590.7,GNAS-AS1,0.0,0.0,0
ENSG00000124203.6,ZNF831,0.0,0.0,0
ENSG00000101166.15,PRELID3B,0.0,0.0,0
ENSG00000124172.9,ATP5E,0.0,0.0,0
ENSG00000101162.3,TUBB1,0.0,0.0,0
ENSG00000101160.13,CTSZ,0.0,0.0,0
ENSG00000101158.13,NELFCD,0.0,0.0,0
ENSG00000087460.24,GNAS,0.0,0.0,0
ENSG00000215440.11,NPEPL1,0.0,0.0,0
ENSG00000196396.9,PTPN1,0.0,0.0,0
ENSG00000124222.22,STX16,0.0,0.0,0
ENSG00000124164.15,VAPB,0.0,0.0,0
ENSG00000124209.3,RAB22A,0.0,0.0,0
ENSG00000124224.16,PPP4R1L,0.0,0.0,0
ENSG00000124237.5,C20orf85,0.0,0.0,0
ENSG00000124225.15,PMEPA1,0.0,0.0015192227,1
ENSG00000124256.14,ZBP1,0.0,0.0,0
ENSG00000087495.16,PHACTR3,0.0,0.0,0
ENSG00000196074.12,SYCP2,0.0,0.0,0
ENSG00000196227.10,FAM217B,0.0,0.0,0
ENSG00000124215.16,CDH26,0.0,0.0,0
ENSG00000101187.15,SLCO4A1,0.0,0.0,0
ENSG00000130701.3,RBBP8NL,0.0,0.0,0
ENSG00000149679.11,CABLES2,0.0,0.0,0
ENSG00000171858.17,RPS21,0.0,0.0,0
ENSG00000228812.7,LAMA5-AS1,0.0,0.0,0
ENSG00000130702.15,LAMA5,0.0,0.0,0
ENSG00000226332.2,RP11-157P1.4,0.0,0.0,0
ENSG00000130706.12,ADRM1,0.0,0.0,0
ENSG00000130703.15,OSBPL2,0.0,0.0,0
ENSG00000101181.17,MTG2,0.0,0.0,0
ENSG00000184402.14,SS18L1,0.0,0.0,0
ENSG00000101182.14,PSMA7,0.0,0.0,0
ENSG00000149657.19,LSM14B,0.0,0.0,0
ENSG00000130699.18,TAF4,0.0,0.0,0
ENSG00000207802.1,MIR646,0.0,0.0,0
ENSG00000124253.10,PCK1,0.0,9.1385606e-05,1
ENSG00000124097.7,HMGB1P1,0.0,0.0,0
ENSG00000132819.16,RBM38,0.0,0.0006309134,2
ENSG00000182463.15,TSHZ2,0.0,0.0,0
ENSG00000020256.19,ZFP64,0.0,0.0,0
ENSG00000101115.12,SALL4,0.0,0.0,0
ENSG00000054793.13,ATP9A,0.0,0.0,0
ENSG00000101096.19,NFATC2,0.0,0.0,0
ENSG00000232358.1,RP5-955M13.4,0.0,0.0,0
ENSG00000124217.4,MOCS3,0.0,0.0,0
ENSG00000000419.12,DPM1,0.0,0.0,0
ENSG00000228663.1,PSMD10P1,0.0,0.0,0
ENSG00000101126.15,ADNP,0.0,0.0,0
ENSG00000230043.1,TMSB4XP6,0.0,0.0,0
ENSG00000124243.17,BCAS4,0.0,0.0,0
